intersection_id,channel_id,intersection_records,observations,finite,invalid,zero,positive,volume,finite_rate,positive_rate
1086,9,76422,76422,71200,5222,643,70557,2465616,0.9316688911569967,0.9232550836146659
1086,10,76422,76422,71189,5233,172,71017,3545763,0.9315249535474078,0.9292742927429274
1088,1,76422,76422,38830,37592,12,38818,3152277,0.5080997618486823,0.5079427390018582
1088,2,76422,76422,38825,37597,8,38817,3285120,0.5080343356625056,0.5079296537646227
1088,3,76422,76422,38817,37605,49,38768,2932037,0.5079296537646227,0.5072884771400905
1088,4,76422,76422,38578,37844,601,37977,1982164,0.5048022820653738,0.49693805448692785
1088,5,76422,76422,38810,37612,88,38722,4069141,0.5078380571039753,0.5066865562272644
1088,6,76422,76422,38811,37611,56,38755,4819842,0.5078511423412106,0.507118369056031
1088,7,76422,76422,38810,37612,63,38747,4394199,0.5078380571039753,0.5070136871581482
1088,8,76422,76422,38809,37613,5996,32813,314333,0.5078249718667399,0.4293658894035749
1090,1,76422,76422,74308,2114,95,74213,4953792,0.9723378084844678,0.9710947109471094
1090,2,76422,76422,74307,2115,239,74068,4605570,0.9723247232472325,0.9691973515479836
1090,3,76422,76422,73701,2721,6383,67318,2224082,0.9643950694826097,0.8808720002093638
1090,4,76422,76422,74228,2194,663,73565,2563964,0.9712909895056397,0.962615477218602
1090,5,76422,76422,74305,2117,603,73702,3115154,0.9722985527727618,0.9644081547198451
1090,6,76422,76422,74310,2112,82,74228,4932478,0.9723639789589386,0.9712909895056397
1090,7,76422,76422,74300,2122,283,74017,4902232,0.972233126586585,0.9685300044489806
1090,8,76422,76422,74306,2116,8297,66009,2442233,0.9723116380099971,0.8637434246682892
1090,9,76422,76422,74306,2116,11824,62482,1014816,0.9723116380099971,0.817591792939206
1090,10,76422,76422,74303,2119,5489,68814,2193439,0.972272382298291,0.900447515113449
1092,1,76422,76422,48803,27619,1039,47764,2311712,0.6385988327968386,0.6250032713093089
1092,2,76422,76422,48806,27616,11,48795,2482499,0.6386380885085446,0.6384941508989558
1092,3,76422,76422,48804,27618,38,48766,2399906,0.6386119180340739,0.6381146790191307
1092,4,76422,76422,48758,27664,1428,47330,1987502,0.6380099971212478,0.6193242783491665
1092,5,76422,76422,48151,28271,30,48121,2528328,0.6300672581193897,0.6296747010023291
1092,6,76422,76422,48593,27829,322,48271,2182143,0.6358509329774149,0.6316374865876319
1092,7,76422,76422,48594,27828,339,48255,2019443,0.6358640182146502,0.6314281227918662
1092,8,76422,76422,48801,27621,326,48475,2710503,0.6385726623223679,0.6343068749836435
1092,9,76422,76422,48801,27621,117,48684,3818636,0.6385726623223679,0.6370416895658318
1092,10,76422,76422,48801,27621,15,48786,5592286,0.6385726623223679,0.6383763837638377
1092,11,76422,76422,48801,27621,590,48211,1762479,0.6385726623223679,0.6308523723535108
1092,12,76422,76422,48800,27622,235,48565,1878403,0.6385595770851326,0.6354845463348251
1092,13,76422,76422,48800,27622,624,48176,1937501,0.6385595770851326,0.6303943890502735
1092,14,76422,76422,48800,27622,2104,46696,1774515,0.6385595770851326,0.6110282379419539
1093,1,76422,76422,55094,21328,1216,53878,3278350,0.7209180602444323,0.7050064117662453
1093,2,76422,76422,61830,14592,113,61717,3941229,0.8090602182617571,0.8075815864541624
1093,3,76422,76422,60944,15478,349,60595,2905426,0.797466698071236,0.7928999502760985
1093,4,76422,76422,71501,4921,2243,69258,3340279,0.9356075475648373,0.9062573604459448
1093,5,76422,76422,72518,3904,111,72407,5098142,0.9489152338331894,0.9474627725000654
1093,6,76422,76422,70053,6369,1852,68201,3702888,0.916660124048049,0.8924262646881788
1093,7,76422,76422,69029,7393,921,68108,2990967,0.9032608411190495,0.8912093376252912
1093,8,76422,76422,72635,3787,528,72107,3624211,0.9504462065897255,0.9435372013294601
1093,9,76422,76422,70428,5994,2778,67650,2864227,0.9215670880113056,0.8852162989715003
1093,10,76422,76422,72346,4076,2682,69664,4088987,0.946664573028709,0.9115699667634974
1093,11,76422,76422,72109,4313,1489,70620,4595496,0.9435633718039308,0.924079453560493
1093,12,76422,76422,72408,4014,506,71902,4616618,0.9474758577373008,0.9408547276962131
1094,1,76422,76422,73219,3203,1188,72031,4750687,0.9580879851351705,0.9425427232995734
1094,2,76422,76422,73120,3302,660,72460,5259930,0.9567925466488707,0.9481562900735391
1094,3,76422,76422,73126,3296,760,72366,5260434,0.9568710580722829,0.946926277773416
1094,4,76422,76422,74212,2210,972,73240,4110763,0.9710816257098741,0.9583627751171129
1094,5,76422,76422,74337,2085,557,73780,5657258,0.9727172803642931,0.9654288032242024
1094,6,76422,76422,74330,2092,623,73707,5261267,0.9726256837036455,0.9644735809060219
1094,7,76422,76422,74346,2076,961,73385,3862409,0.9728350474994112,0.9602601345162388
1094,8,76422,76422,75412,1010,3781,71631,4624042,0.9867839103922954,0.9373086284054329
1094,9,76422,76422,75423,999,3638,71785,4756956,0.9869278480018843,0.939323754939677
1094,10,76422,76422,75411,1011,5931,69480,4396979,0.9867708251550601,0.9091622831121928
1094,11,76422,76422,75410,1012,75410,0,0,0.9867577399178247,0.0
1094,12,76422,76422,75408,1014,75408,0,0,0.986731569443354,0.0
1094,13,76422,76422,75407,1015,75407,0,0,0.9867184842061186,0.0
1094,14,76422,76422,75406,1016,1419,73987,5226010,0.9867053989688833,0.9681374473319201
1094,15,76422,76422,75404,1018,1411,73993,5177943,0.9866792284944126,0.9682159587553323
1094,16,76422,76422,75403,1019,1581,73822,4112932,0.9866661432571773,0.9659783831880872
1095,1,76422,76422,23083,53339,713,22370,1369760,0.3020465311036089,0.2927167569548036
1095,2,76422,76422,23104,53318,60,23044,2034113,0.30232132108555126,0.30153620685143023
1095,3,76422,76422,23100,53322,58,23042,2336115,0.30226898013660985,0.3015100363769595
1095,4,76422,76422,23093,53329,358,22735,660088,0.3021773834759624,0.2974928685457067
1095,5,76422,76422,23087,53335,487,22600,1099548,0.3020988720525503,0.29572636151893433
1095,6,76422,76422,23082,53340,70,23012,1927786,0.30203344586637354,0.30111747925989896
1095,7,76422,76422,23084,53338,58,23026,2069644,0.3020596163408443,0.3013006725811939
1095,8,76422,76422,23075,53347,363,22712,516876,0.3019418492057261,0.29719190808929363
1096,1,3466,3466,3460,6,15,3445,272086,0.9982688978649741,0.9939411425274092
1096,2,3466,3466,3354,112,100,3254,233300,0.9676860934795153,0.9388343912290825
1096,3,3466,3466,3459,7,14,3445,439275,0.9979803808424698,0.9939411425274092
1096,4,3466,3466,3459,7,35,3424,432044,0.9979803808424698,0.9878822850548182
1109,1,76422,76422,74769,1653,4794,69975,2509678,0.9783701028499646,0.9156394755436916
1109,2,76422,76422,75258,1164,178,75080,4537119,0.9847687838580513,0.9824396116301588
1109,3,76422,76422,75218,1204,14,75204,5811482,0.9842453743686373,0.9840621810473424
1109,4,76422,76422,75115,1307,690,74425,5001448,0.9828975949333961,0.9738687812410038
1109,5,76422,76422,75155,1267,794,74361,6973234,0.9834210044228102,0.9730313260579414
1109,6,76422,76422,75176,1246,22,75154,7342087,0.9836957944047525,0.9834079191855748
1109,7,76422,76422,75143,1279,75142,1,26,0.9832639815759859,1.3085237235351077e-05
1109,8,76422,76422,75144,1278,266,74878,4136555,0.9832770668132214,0.9797963937086179
1109,9,76422,76422,75129,1293,75118,11,41,0.983080788254691,0.00014393760958886185
1109,10,76422,76422,75114,1308,8039,67075,1896946,0.9828845096961608,0.8776922875611735
1109,11,76422,76422,75094,1328,75094,0,0,0.9826228049514538,0.0
1109,12,76422,76422,75064,1358,1199,73865,2590331,0.9822302478343933,0.9665410483892073
1112,1,76422,76422,74855,1567,645,74210,5553795,0.9794954332522049,0.9710554552354034
1112,2,76422,76422,74875,1547,21,74854,7991463,0.9797571379969119,0.9794823480149695
1112,3,76422,76422,74874,1548,41,74833,6598826,0.9797440527596766,0.9792075580330272
1112,4,76422,76422,74891,1531,34,74857,10873877,0.9799665017926775,0.9795216037266755
1112,5,76422,76422,74890,1532,42,74848,5461995,0.9799534165554421,0.9794038365915574
1112,6,76422,76422,74866,1556,583,74283,3190024,0.9796393708617938,0.9720106775535841
1112,7,76422,76422,74841,1581,1508,73333,2462268,0.97931223993091,0.9595797021800005
1112,8,76422,76422,74891,1531,3098,71793,2877281,0.9799665017926775,0.9394284368375598
1113,1,76422,76422,73139,3283,222,72917,5165646,0.9570411661563424,0.9541362434900945
1113,2,76422,76422,73171,3251,48,73123,5799141,0.9574598937478737,0.9568318023605767
1113,3,76422,76422,73171,3251,153,73018,5870117,0.9574598937478737,0.9554578524508649
1113,4,76422,76422,76055,367,889,75166,3652891,0.9951977179346262,0.9835649420323991
1113,5,76422,76422,76065,357,127,75938,5462781,0.9953285703069796,0.9936667451780901
1113,6,76422,76422,76023,399,1190,74833,1748416,0.9947789903430949,0.9792075580330272
1113,7,76422,76422,76031,391,814,75217,2354253,0.9948836722409777,0.9842322891314019
1113,8,76422,76422,76063,359,1031,75032,2057518,0.995302399832509,0.981811520242862
1113,9,76422,76422,76060,362,155,75905,6588248,0.9952631441208029,0.9932349323493235
1113,10,76422,76422,76060,362,75,75985,6997886,0.9952631441208029,0.9942817513281516
1115,1,76422,76422,38385,38037,108,38277,2944833,0.5022768312789511,0.5008636256575332
1115,2,76422,76422,38389,38033,54,38335,3412002,0.5023291722278925,0.5016225694171835
1115,3,76422,76422,38389,38033,57,38332,3164554,0.5023291722278925,0.5015833137054775
1115,4,76422,76422,39369,37053,52,39317,4828505,0.5151527047185366,0.5144722723822983
1115,5,76422,76422,39372,37050,47,39325,3188048,0.5151919604302426,0.5145769542801811
1115,6,76422,76422,39371,37051,59,39312,2182821,0.5151788751930072,0.5144068461961215
1115,7,76422,76422,39176,37246,345,38831,1982529,0.5126272539321138,0.5081128470859176
1115,8,76422,76422,39370,37052,489,38881,2182475,0.5151657899557719,0.5087671089476852
1115,9,76422,76422,39370,37052,109,39261,2192031,0.5151657899557719,0.5137394990971186
1116,1,76422,76422,76180,242,1031,75149,5840513,0.996833372589045,0.9833424929993981
1116,2,76422,76422,76223,199,15,76208,6375927,0.9973960377901652,0.9971997592316348
1116,3,76422,76422,76222,200,38,76184,4561001,0.9973829525529297,0.9968857135379865
1116,4,76422,76422,76203,219,916,75287,5533691,0.9971343330454581,0.9851482557378766
1116,5,76422,76422,76224,198,42,76182,5822284,0.9974091230274005,0.9968595430635158
1116,6,76422,76422,76221,201,196,76025,4963976,0.9973698673156944,0.9948051608175656
1116,7,76422,76422,76207,215,691,75516,3807392,0.9971866739943995,0.9881447750647719
1116,8,76422,76422,76226,196,64,76162,4568094,0.9974352935018712,0.9965978383188088
1116,9,76422,76422,76226,196,899,75327,4138406,0.9974352935018712,0.9856716652272905
1116,10,76422,76422,76226,196,158,76068,5707695,0.9974352935018712,0.9953678260186857
1116,11,76422,76422,76226,196,14,76212,5379057,0.9974352935018712,0.9972521001805763
1116,12,76422,76422,76224,198,532,75692,4246962,0.9974091230274005,0.9904477768181937
1117,1,76422,76422,76366,56,243,76123,3321127,0.9992672267148204,0.99608751406663
1117,2,76422,76422,76346,76,626,75720,3240592,0.9990055219701133,0.9908141634607835
1117,3,76422,76422,76357,65,267,76090,5092127,0.9991494595797021,0.9956557012378634
1117,4,76422,76422,76367,55,242,76125,4858038,0.9992803119520557,0.9961136845411007
1117,5,76422,76422,76365,57,226,76139,9131610,0.999254141477585,0.9962968778623956
1117,6,76422,76422,76362,60,265,76097,7651057,0.9992148857658789,0.9957472978985109
1119,1,76422,76422,39048,37374,55,38993,5542843,0.5109523435659888,0.5102326555180445
1119,2,76422,76422,39037,37385,63,38974,4935060,0.5108084059564,0.5099840360105728
1119,3,76422,76422,38663,37759,1020,37643,1268078,0.5059145272303787,0.49256758525032057
1119,4,76422,76422,39044,37378,118,38926,1698153,0.5109000026170475,0.509355944623276
1119,5,76422,76422,39010,37412,311,38699,1669645,0.5104551045510455,0.5063855957708513
1119,6,76422,76422,38745,37677,1897,36848,1364624,0.5069875166836775,0.4821648216482165
1119,7,76422,76422,38837,37585,96,38741,2275162,0.5081913585093297,0.5069351757347361
1119,8,76422,76422,39046,37376,673,38373,2161253,0.5109261730915181,0.5021198084321269
1501,1,76422,76422,73495,2927,1836,71659,1504482,0.9616995106121274,0.9376750150480229
1501,2,76422,76422,73502,2920,1697,71805,1661242,0.9617911072727748,0.9395854596843841
1501,3,76422,76422,73516,2906,374,73142,4092879,0.9619743005940697,0.9570804218680484
1501,4,76422,76422,73514,2908,217,73297,6579692,0.9619481301195991,0.9591086336395279
1501,5,76422,76422,73514,2908,217,73297,6376897,0.9619481301195991,0.9591086336395279
1501,6,76422,76422,72588,3834,6904,65684,1834112,0.949831200439664,0.8594907225668001
1501,7,76422,76422,73506,2916,296,73210,2334474,0.9618434482217163,0.9579702180000523
1501,8,76422,76422,73508,2914,299,73209,4916754,0.9618696186961869,0.957957132762817
1501,9,76422,76422,73504,2918,379,73125,6250584,0.9618172777472456,0.9568579728350475
1501,10,76422,76422,73501,2921,229,73272,5752654,0.9617780220355395,0.9587815027086442
1501,11,76422,76422,73496,2926,13056,60440,1110184,0.9617125958493628,0.7908717385046191
1502,1,76422,76422,37979,38443,1794,36185,815371,0.4969642249613985,0.4734893093611787
1502,2,76422,76422,37968,38454,511,37457,1149079,0.49682028735180966,0.4901337311245453
1502,3,76422,76422,37984,38438,13,37971,2603848,0.4970296511475753,0.49685954306351576
1502,4,76422,76422,36304,40118,407,35897,3094766,0.4750464525921855,0.4697207610373976
1502,5,76422,76422,37978,38444,75,37903,2417040,0.4969511397241632,0.49596974693151186
1502,6,76422,76422,37974,38448,13,37961,4377715,0.4968987987752218,0.4967286906911622
1502,7,76422,76422,37972,38450,7,37965,4899958,0.4968726283007511,0.4967810316401036
1502,8,76422,76422,37971,38451,4100,33871,2412765,0.49685954306351576,0.44321007039857635
1502,9,76422,76422,37966,38456,7526,30440,470325,0.496794116877339,0.3983146214440868
1503,1,76422,76422,46194,30228,2655,43539,1071781,0.6044594488498076,0.5697181439899506
1503,2,76422,76422,46227,30195,190,46037,2643738,0.6048912616785742,0.6024050666038575
1503,3,76422,76422,46226,30196,349,45877,1355845,0.6048781764413389,0.6003114286462014
1503,4,76422,76422,45920,30502,140,45780,2527329,0.6008740938473215,0.5990421606343723
1503,5,76422,76422,45915,30507,106,45809,4307031,0.6008086676611447,0.5994216325141974
1503,6,76422,76422,45271,31151,107,45164,4230703,0.5923817748815786,0.590981654497396
1503,7,76422,76422,45609,30813,4782,40827,624090,0.5968045850671273,0.5342309806076784
1503,8,76422,76422,46222,30200,107,46115,6846996,0.6048258354923974,0.603425715108215
1503,9,76422,76422,46222,30200,395,45827,5741486,0.6048258354923974,0.5996571667844338
1503,10,76422,76422,46221,30201,2117,44104,3328651,0.6048127502551621,0.5771113030279239
1503,11,76422,76422,46219,30203,6283,39936,903934,0.6047865797806914,0.5225720342309806
1504,1,76422,76422,73865,2557,4525,69340,1221117,0.9665410483892073,0.9073303498992437
1504,2,76422,76422,73889,2533,2387,71502,1487669,0.9668550940828557,0.9356206328020727
1504,3,76422,76422,73918,2504,85,73833,4075121,0.9672345659626809,0.966122320797676
1504,4,76422,76422,65730,10692,1008,64722,5317082,0.8600926434796263,0.8469027243463924
1504,5,76422,76422,74163,2259,34,74129,5649667,0.9704404490853419,0.96999555101934
1504,6,76422,76422,68684,7738,5173,63511,1551614,0.8987464342728534,0.8310565020543822
1504,7,76422,76422,73590,2832,7092,66498,783779,0.9629426081494857,0.870142105676376
1504,8,76422,76422,74463,1959,2370,72093,1106480,0.9743660202559472,0.9433540080081652
1504,9,76422,76422,74462,1960,3234,71228,1012699,0.9743529350187119,0.9320352777995865
1504,10,76422,76422,74460,1962,388,74072,5843811,0.9743267645442412,0.9692496924969249
1504,11,76422,76422,74460,1962,326,74134,7349379,0.9743267645442412,0.9700609772055168
1504,12,76422,76422,74459,1963,338,74121,6628601,0.9743136793070059,0.9698908691214572
